words@kgi1984m	@kgi1984m	56.492	56.721	к
words@kgi1984m	@kgi1984m	56.721	56.95	Шеля...
words@kgi1984m	@kgi1984m	56.95	57.179	/
words@kgi1984m	@kgi1984m	57.179	57.408	к
words@kgi1984m	@kgi1984m	57.408	57.637	Шля...
words@kgi1984m	@kgi1984m	57.637	57.866	/
words@kgi1984m	@kgi1984m	57.866	58.095	к
words@kgi1984m	@kgi1984m	58.095	58.324	Шелягову
words@kgi1984m	@kgi1984m	58.324	58.553	я
words@kgi1984m	@kgi1984m	58.553	58.782	подошёл
words@kgi1984m	@kgi1984m	58.782	59.011	/
words@kgi1984m	@kgi1984m	59.011	59.245	/
words@kgi1984m	@kgi1984m	59.565	59.812	я
words@kgi1984m	@kgi1984m	59.812	60.059	подхожу
words@kgi1984m	@kgi1984m	60.059	60.306	иногда
words@kgi1984m	@kgi1984m	60.306	60.553	к
words@kgi1984m	@kgi1984m	60.553	60.8	людям
words@kgi1984m	@kgi1984m	60.8	61.047	/
words@kgi1984m	@kgi1984m	61.047	61.294	просто
words@kgi1984m	@kgi1984m	61.294	61.541	сказать
words@kgi1984m	@kgi1984m	61.541	61.788	им
words@kgi1984m	@kgi1984m	61.788	62.035	/
words@kgi1984m	@kgi1984m	62.035	62.282	сп...
words@kgi1984m	@kgi1984m	62.282	62.529	ну
words@kgi1984m	@kgi1984m	62.529	62.776	я
words@kgi1984m	@kgi1984m	62.776	63.023	нь...
words@kgi1984m	@kgi1984m	63.023	63.27	/
words@kgi1984m	@kgi1984m	63.27	63.517	/
words@kgi1984m	@kgi1984m	63.517	63.764	сп...
words@kgi1984m	@kgi1984m	63.764	64.011	сказать
words@kgi1984m	@kgi1984m	64.011	64.258	спасибо
words@kgi1984m	@kgi1984m	64.258	64.505	/
words@kgi1984m	@kgi1984m	64.505	64.752	что
words@kgi1984m	@kgi1984m	64.752	64.999	они
words@kgi1984m	@kgi1984m	64.999	65.246	делают
words@kgi1984m	@kgi1984m	65.246	65.493	что-то
words@kgi1984m	@kgi1984m	65.493	65.74	классное
words@kgi1984m	@kgi1984m	65.74	65.987	/
words@kgi1984m	@kgi1984m	65.987	66.234	/
words@kgi1984m	@kgi1984m	66.234	66.481	поблагодарить
words@kgi1984m	@kgi1984m	66.481	66.728	/
words@kgi1984m	@kgi1984m	66.728	66.995	/
words@kgi1984m	@kgi1984m	67.38	67.56	не
words@kgi1984m	@kgi1984m	67.56	67.74	/
words@kgi1984m	@kgi1984m	67.74	67.92	/
words@kgi1984m	@kgi1984m	68.656	68.953	ну
words@kgi1984m	@kgi1984m	68.953	69.25	у
words@kgi1984m	@kgi1984m	69.25	69.547	меня
words@kgi1984m	@kgi1984m	69.547	69.844	вот
words@kgi1984m	@kgi1984m	69.844	70.141	сын
words@kgi1984m	@kgi1984m	70.141	70.438	так
words@kgi1984m	@kgi1984m	70.438	70.735	/
words@kgi1984m	@kgi1984m	70.735	71.032	очень
words@kgi1984m	@kgi1984m	71.032	71.329	удивляется
words@kgi1984m	@kgi1984m	71.329	71.626	/
words@kgi1984m	@kgi1984m	71.626	71.923	/
words@kgi1984m	@kgi1984m	71.923	72.22	что
words@kgi1984m	@kgi1984m	72.22	72.517	я
words@kgi1984m	@kgi1984m	72.517	72.814	не
words@kgi1984m	@kgi1984m	72.814	73.111	фотографируюсь
words@kgi1984m	@kgi1984m	73.111	73.408	/
words@kgi1984m	@kgi1984m	73.408	73.706	/
words@kgi1984m	@kgi1984m	73.74	73.95	он
words@kgi1984m	@kgi1984m	73.95	74.16	всё
words@kgi1984m	@kgi1984m	74.16	74.37	время
words@kgi1984m	@kgi1984m	74.37	74.58	он
words@kgi1984m	@kgi1984m	74.58	74.79	грит
words@kgi1984m	@kgi1984m	74.79	75.0	ну
words@kgi1984m	@kgi1984m	75.0	75.21	а
words@kgi1984m	@kgi1984m	75.21	75.42	вот
words@kgi1984m	@kgi1984m	75.42	75.63	если
words@kgi1984m	@kgi1984m	75.63	75.84	/
words@kgi1984m	@kgi1984m	75.84	76.054	/
words@kgi1984m	@kgi1984m	76.366	76.622	и
words@kgi1984m	@kgi1984m	76.622	76.878	начинается
words@kgi1984m	@kgi1984m	76.878	77.134	д...
words@kgi1984m	@kgi1984m	77.134	77.39	ну
words@kgi1984m	@kgi1984m	77.39	77.646	Канье
words@kgi1984m	@kgi1984m	77.646	77.902	Уэст
words@kgi1984m	@kgi1984m	77.902	78.158	/
words@kgi1984m	@kgi1984m	78.158	78.414	/
words@kgi1984m	@kgi1984m	78.414	78.67	а
words@kgi1984m	@kgi1984m	78.67	78.926	если
words@kgi1984m	@kgi1984m	78.926	79.182	Дрэйк
words@kgi1984m	@kgi1984m	79.182	79.438	?
words@kgi1984m	@kgi1984m	79.438	79.694	/
words@kgi1984m	@kgi1984m	79.694	79.95	вот
words@kgi1984m	@kgi1984m	79.95	80.206	с
words@kgi1984m	@kgi1984m	80.206	80.462	Дрэйком
words@kgi1984m	@kgi1984m	80.462	80.718	ты
words@kgi1984m	@kgi1984m	80.718	80.974	бы
words@kgi1984m	@kgi1984m	80.974	81.23	сфотографировался
words@kgi1984m	@kgi1984m	81.23	81.486	?
words@kgi1984m	@kgi1984m	81.486	81.742	/
words@kgi1984m	@kgi1984m	81.742	82.016	/
words@kgi1984m	@kgi1984m	95.304	95.508	нет
words@kgi1984m	@kgi1984m	95.508	95.712	/
words@kgi1984m	@kgi1984m	95.712	95.918	/
words@kgi1984m	@kgi1984m	96.522	96.811	й...
words@kgi1984m	@kgi1984m	96.811	97.1	это
words@kgi1984m	@kgi1984m	97.1	97.389	очень
words@kgi1984m	@kgi1984m	97.389	97.678	эээ
words@kgi1984m	@kgi1984m	97.678	97.967	/
words@kgi1984m	@kgi1984m	97.967	98.256	/
words@kgi1984m	@kgi1984m	98.256	98.545	я
words@kgi1984m	@kgi1984m	98.545	98.834	видел
words@kgi1984m	@kgi1984m	98.834	99.123	вокруг
words@kgi1984m	@kgi1984m	99.123	99.412	себя
words@kgi1984m	@kgi1984m	99.412	99.701	/
words@kgi1984m	@kgi1984m	99.701	99.99	в
words@kgi1984m	@kgi1984m	99.99	100.279	/
words@kgi1984m	@kgi1984m	100.279	100.568	своих
words@kgi1984m	@kgi1984m	100.568	100.857	товарищах
words@kgi1984m	@kgi1984m	100.857	101.146	/
words@kgi1984m	@kgi1984m	101.146	101.435	эээ
words@kgi1984m	@kgi1984m	101.435	101.724	и
words@kgi1984m	@kgi1984m	101.724	102.013	коллегах
words@kgi1984m	@kgi1984m	102.013	102.302	/
words@kgi1984m	@kgi1984m	102.302	102.591	по
words@kgi1984m	@kgi1984m	102.591	102.88	/
words@kgi1984m	@kgi1984m	102.88	103.172	/
words@kgi1984m	@kgi1984m	104.382	104.632	не
words@kgi1984m	@kgi1984m	104.632	104.882	знаю
words@kgi1984m	@kgi1984m	104.882	105.132	/
words@kgi1984m	@kgi1984m	105.132	105.382	как
words@kgi1984m	@kgi1984m	105.382	105.632	это
words@kgi1984m	@kgi1984m	105.632	105.882	назвать
words@kgi1984m	@kgi1984m	105.882	106.132	?
words@kgi1984m	@kgi1984m	106.132	106.382	/
words@kgi1984m	@kgi1984m	106.382	106.632	независимой
words@kgi1984m	@kgi1984m	106.632	106.882	музыке
words@kgi1984m	@kgi1984m	106.882	107.132	/
words@kgi1984m	@kgi1984m	107.132	107.389	/
words@kgi1984m	@kgi1984m	107.457	107.758	видел
words@kgi1984m	@kgi1984m	107.758	108.059	ээ
words@kgi1984m	@kgi1984m	108.059	108.36	/
words@kgi1984m	@kgi1984m	108.36	108.661	постоянно
words@kgi1984m	@kgi1984m	108.661	108.962	эээ
words@kgi1984m	@kgi1984m	108.962	109.263	/
words@kgi1984m	@kgi1984m	109.263	109.564	/
words@kgi1984m	@kgi1984m	109.564	109.865	как
words@kgi1984m	@kgi1984m	109.865	110.166	их
words@kgi1984m	@kgi1984m	110.166	110.467	точил
words@kgi1984m	@kgi1984m	110.467	110.768	/
words@kgi1984m	@kgi1984m	110.768	111.069	этот
words@kgi1984m	@kgi1984m	111.069	111.37	/
words@kgi1984m	@kgi1984m	111.37	111.671	жуткий
words@kgi1984m	@kgi1984m	111.671	111.972	червь
words@kgi1984m	@kgi1984m	111.972	112.273	/
words@kgi1984m	@kgi1984m	112.273	112.574	и
words@kgi1984m	@kgi1984m	112.574	112.875	как
words@kgi1984m	@kgi1984m	112.875	113.176	это
words@kgi1984m	@kgi1984m	113.176	113.477	/
words@kgi1984m	@kgi1984m	113.477	113.778	их
words@kgi1984m	@kgi1984m	113.778	114.079	изматывало
words@kgi1984m	@kgi1984m	114.079	114.38	/
words@kgi1984m	@kgi1984m	114.38	114.685	/
words@kgi1984m	@kgi1984m	114.796	115.163	ощущение
words@kgi1984m	@kgi1984m	115.163	115.53	непризнанности
words@kgi1984m	@kgi1984m	115.53	115.897	/
words@kgi1984m	@kgi1984m	115.897	116.264	несправедливости
words@kgi1984m	@kgi1984m	116.264	116.631	/
words@kgi1984m	@kgi1984m	116.631	116.998	/
words@kgi1984m	@kgi1984m	116.998	117.365	того
words@kgi1984m	@kgi1984m	117.365	117.732	что
words@kgi1984m	@kgi1984m	117.732	118.099	/
words@kgi1984m	@kgi1984m	118.099	118.466	люди
words@kgi1984m	@kgi1984m	118.466	118.833	ещё
words@kgi1984m	@kgi1984m	118.833	119.2	не
